a,1.0,2.0,3.0,4.0,5.0,6.0
b,2.0,3.0,4.0,5.0,6.0,7.0
c,12.0,23.0,12.0,12.0,7.0,2.0
,*,*,*,*,*,*
Gene.name,C1,C2,C3,T1,T2,T3,Gene.stable.ID,DBID,P Values,a,b,c,R Values,a,b,c
Mtfr1,19.4952204,19.64569376,20.58262731,19.57001261,23.12141343,20.7380286,ENSPEMG00000001438,1438,,0.20330308446448475,0.20330308446448475,0.2963639460104659,,0.6049153326663014,0.6049153326663014,-0.5144843744052029
Atad3a,12.87381918,12.60507791,17.45798235,14.18757106,14.91096711,19.60020434,ENSPEMG00000002430,2429,,0.10243049088530275,0.10243049088530275,0.09296004685038614,,0.7258563822446384,0.7258563822446384,-0.7394875399135743
Kctd8,0.032160199,0.147383066,0.208936386,0.126628972,0.861935598,0.222750775,ENSPEMG00000022825,22824,,0.2708551820939551,0.2708551820939551,0.4722610902685028,,0.5380049294033163,0.5380049294033163,-0.36850665875267896
Smarcb1,94.90774492,97.40409488,103.3617289,117.9928988,100.3686248,96.87539901,ENSPEMG00000009146,9145,,0.6884550313711838,0.6884550313711838,0.9587221490668023,,0.21081994677473329,0.21081994677473329,0.027525518897044993
Iws1,15.36307426,15.03248065,14.5774667,17.55443038,14.88592069,14.92288285,ENSPEMG00000008952,8951,,0.9752737119995125,0.9752737119995125,0.8718982564285142,,0.016485685481577292,0.016485685481577292,0.08561031195483204
null718,0.005016068,0.017240645,0.027156731,0.019750484,0.070524435,0.021380138,ENSPEMG00000020757,20756,,0.25429445228129266,0.25429445228129266,0.5076191620872421,,0.5537319607361808,0.5537319607361808,-0.34153327203819034
null719,0.453849052,0.620150577,0.644710985,0.61479532,1.448893181,0.638902464,ENSPEMG00000017344,17343,,0.3038516966818237,0.3038516966818237,0.5482783971640643,,0.5077273942184125,0.5077273942184125,-0.3111931745323726
Dnajc17,11.12221089,8.922775787,10.41707009,11.92534633,8.319723176,13.88566827,ENSPEMG00000004999,4998,,0.4898401000511783,0.4898401000511783,0.2552169856984288,,0.3550223787602682,0.3550223787602682,-0.5528455973213577
Fosb,0.317044122,0.509927093,0.468725745,0.456125459,0.589339153,0.487264488,ENSPEMG00000016150,16149,,0.165964351627097,0.165964351627097,0.843973561696424,,0.6458040716946845,0.6458040716946845,-0.10439688936075053
Hs1bp3,9.044263208,8.399786686,7.559812398,10.26586158,10.38743954,7.60275927,ENSPEMG00000001400,1400,,0.9064513546773089,0.9064513546773089,0.997919506229564,,0.06244693665403145,0.06244693665403145,-0.0013869967363736024
Polb,22.66418314,19.512356,20.2151914,21.55626729,19.13802203,27.26018366,ENSPEMG00000010638,10637,,0.4176774815546395,0.4176774815546395,0.1754908026720259,,0.41142988124512603,0.41142988124512603,-0.6350370168915285
null720,0.141265418,0.037349314,0.02353242,0.545527994,0.038195196,0.057896145,ENSPEMG00000023206,23205,,0.957438775378649,0.957438775378649,0.9568797077316553,,0.02838177048847486,0.02838177048847486,0.028754786693348106
null721,6.001887054,5.3457917,7.001912663,7.451732242,16.00928721,5.941631983,ENSPEMG00000015909,15908,,0.3977108226367006,0.3977108226367006,0.498550826750279,,0.42758429174873347,0.42758429174873347,-0.3483954589356491
2810408A11Rik,1.419999951,1.368063457,1.380310674,1.985500632,1.885877791,1.1520401,ENSPEMG00000019019,19018,,0.8009852940808422,0.8009852940808422,0.9702660551611448,,0.13346900852822713,0.13346900852822713,0.019825227259271105
Pura,5.157251045,6.220058424,5.759222066,6.913427485,5.477586631,6.08455789,ENSPEMG00000022368,22367,,0.5519362633488695,0.5519362633488695,0.729405306160418,,0.30849562069318737,0.30849562069318737,0.18241992700688908
Pde10a,0.155154156,0.050788365,0.071999706,0.196364168,0.084400247,0.110219716,ENSPEMG00000013375,13374,,0.9992295253202644,0.9992295253202644,0.6032461221840296,,0.000513649831663303,0.000513649831663303,-0.27114760144697625
Ttll3,1.430489131,1.906116224,1.936148542,2.502469836,2.60967455,1.491167332,ENSPEMG00000010000,9999,,0.5326091909847014,0.5326091909847014,0.9195086039795541,,0.3228064472798083,0.3228064472798083,0.05371258503113152
null722,3.3598464,2.284058819,1.856742124,4.226758714,3.662940103,2.020358437,ENSPEMG00000015610,15609,,0.9843811879797099,0.9843811879797099,0.9216231622506836,,-0.010412917700441282,-0.010412917700441282,-0.052298907400028766
Epha8,0.024896203,0.022818756,0.037740291,0.083323285,0.035003328,0.021223169,ENSPEMG00000012548,12547,,0.783333163381849,0.783333163381849,0.9747473016494458,,0.1454706945925807,0.1454706945925807,0.016836723165121803
N4bp1,7.563043441,9.361152779,9.081037412,10.09691658,10.69582221,8.316500432,ENSPEMG00000016429,16428,,0.41864407206397963,0.41864407206397963,0.8847435758714157,,0.4106544789092569,0.4106544789092569,0.07698973288679178
Lta4h,109.5042529,97.7752364,92.6019945,108.7564091,98.91728296,105.8706952,ENSPEMG00000024211,24210,,0.9833816393363765,0.9833816393363765,0.5779470666796802,,0.011079360447808606,0.011079360447808606,-0.28945231555120254
Abcf1,79.8157504,69.93406766,78.26328931,89.91662634,76.34086722,75.94881809,ENSPEMG00000006699,6698,,0.8598348333573699,0.8598348333573699,0.6264030748107446,,0.09371781989566938,0.09371781989566938,-0.2545634004898252
Skiv2l2,38.65954725,32.89518719,35.95377333,43.00462856,34.17181284,37.51719998,ENSPEMG00000010468,10467,,0.8852910400181435,0.8852910400181435,0.5818535341602413,,0.07662259094606585,0.07662259094606585,-0.2866123946612218
Dhh,0.009056898,0.010376439,0.039226863,0.02674577,0.031834331,0.028952621,ENSPEMG00000009584,9583,,0.14697762433220368,0.14697762433220368,0.24652825006983228,,0.6680736725155912,0.6680736725155912,-0.5612442223078267
Map3k12,8.530894075,7.479301634,8.42247236,10.53224626,8.29850662,7.934916702,ENSPEMG00000000990,990,,0.8792560596262811,0.8792560596262811,0.8194802324829377,,0.0806709571569823,0.0806709571569823,-0.12093609690011903
Sv2c,0.058166501,0.142802241,0.197943697,0.098154565,0.219054612,0.265633772,ENSPEMG00000013942,13941,,0.056956599246566694,0.056956599246566694,0.24752356858860072,,0.7982354341434628,0.7982354341434628,-0.5602763165857289
Osbpl9,30.74269242,29.1726209,25.85419066,33.32511501,29.47044602,28.53142021,ENSPEMG00000023026,23025,,0.912726637325382,0.912726637325382,0.8905808686628885,,-0.05824811735890788,-0.05824811735890788,0.07307616620475435
Mrpl35,42.6506413,35.40319759,39.12034638,44.28595187,31.40937296,58.2611256,ENSPEMG00000021175,21174,,0.42103078652562365,0.42103078652562365,0.24516667109090026,,0.40874238503108107,0.40874238503108107,-0.5625707934602102
Ipo11,8.851780872,8.57889599,9.909615662,9.869252134,10.68422737,8.932913747,ENSPEMG00000018393,18392,,0.38241184136415113,0.38241184136415113,0.469122680669899,,0.44014895277850147,0.44014895277850147,-0.3709302127769902
null723,6.486026485,9.493704541,10.44702845,10.12218954,16.39867165,8.977437673,ENSPEMG00000018224,18223,,0.275865627934338,0.275865627934338,0.6655111251496603,,0.5333204985966536,0.5333204985966536,-0.22688572540863133
null724,3045.605649,2453.373002,2857.200213,3087.137375,2254.651495,4343.554469,ENSPEMG00000000345,345,,0.37498734654132454,0.37498734654132454,0.19520226097989077,,0.4463087360302531,0.4463087360302531,-0.6135032009106411
Mrpl44,38.84215573,26.28396973,31.78695091,37.38760673,32.4303943,36.32524937,ENSPEMG00000012661,12660,,0.8026858531960817,0.8026858531960817,0.18443787378527407,,0.1323149208178017,0.1323149208178017,-0.6251449117573484
Itch,12.1082753,11.19792882,11.38453957,14.24478227,19.92067316,10.26324724,ENSPEMG00000021623,21622,,0.5671668367580659,0.5671668367580659,0.6869377597538764,,0.29731604044856386,0.29731604044856386,-0.2118787567917871
null725,7.881708845,9.98833209,10.2744611,10.106626,15.45505306,9.623802403,ENSPEMG00000001058,1058,,0.28818335253344435,0.28818335253344435,0.6463134327213467,,0.5219404129912183,0.5219404129912183,-0.24042348038869285
Lzic,11.71062182,10.40129474,14.45618586,12.0907102,19.12288783,13.47448732,ENSPEMG00000008912,8911,,0.24083689108924877,0.24083689108924877,0.23181182326898336,,0.5668086707917668,0.5668086707917668,-0.5757403295708089
Gpr132,0.084697384,0.072778002,0.16049154,0.125059191,0.111639403,0.157941109,ENSPEMG00000000863,863,,0.15705231403199793,0.15705231403199793,0.1387979900691166,,0.656114578519899,0.656114578519899,-0.6780430461870437
Cnr1,6.312085291,2.200330867,2.334341489,7.603311653,4.981626047,3.264506897,ENSPEMG00000004006,4005,,0.9413321141345754,0.9413321141345754,0.7027542195757954,,-0.03913189820670862,-0.03913189820670862,-0.20086528150121577
Ofd1,9.081787118,4.599126469,6.727919697,11.59364448,5.093287175,8.823299315,ENSPEMG00000017896,17895,,0.8487586329150872,0.8487586329150872,0.49803618743916894,,0.10117277724067604,0.10117277724067604,-0.3487860097980392
Rbm19,13.31316905,12.28957894,16.36433268,16.24153479,18.39588898,13.46919206,ENSPEMG00000018058,18057,,0.3913938685602802,0.3913938685602802,0.4516499909686585,,0.4327518309974788,0.4327518309974788,-0.38451744373191354
null726,41.82899999,32.41679857,36.6678311,37.50144532,35.43499363,48.78614462,ENSPEMG00000014213,14212,,0.41578852814163586,0.41578852814163586,0.07927829361632498,,0.41294692916237724,0.41294692916237724,-0.7603311733463244
Arntl,5.689414635,3.709697549,4.2579507,5.674560805,5.462654515,4.47558208,ENSPEMG00000011047,11046,,0.9423026756041155,0.9423026756041155,0.43203013784009076,,0.03848388125691746,0.03848388125691746,-0.399976081351717
null727,2.491939906,1.938700742,2.479469988,2.999913854,4.571835302,1.982555089,ENSPEMG00000010277,10276,,0.5344221914748015,0.5344221914748015,0.5569440799848335,,0.3214578358670205,0.3214578358670205,-0.30481054158677323
Uba1,162.2128375,155.8364954,163.3251824,182.6032906,170.7250786,153.8886064,ENSPEMG00000007224,7223,,0.8316454587892257,0.8316454587892257,0.9218760419714629,,0.11271367970585139,0.11271367970585139,-0.05212986003820669
null728,13.15587505,10.78614134,10.8791275,14.38174679,12.69214234,11.13212692,ENSPEMG00000023108,23107,,0.9510097065584201,0.9510097065584201,0.7835059638526702,,-0.03267182078292352,-0.03267182078292352,-0.14535300579529392
null729,1.149658404,0.526862969,0.746902936,1.196346153,1.183425379,0.735033622,ENSPEMG00000011057,11056,,0.9040884040663654,0.9040884040663654,0.46366989686551385,,0.06402856233262352,0.06402856233262352,-0.3751530599285595
Zar1l,0.779378814,1.170046334,0.989403889,1.005283499,1.794818091,1.088231596,ENSPEMG00000008692,8691,,0.28102224826484856,0.28102224826484856,0.702648214319774,,0.5285333151007862,0.5285333151007862,-0.2009389240052638
AF529169,0.311144768,0.430380623,0.472487788,0.36977556,0.696869061,0.501368993,ENSPEMG00000019747,19746,,0.1537896135372012,0.1537896135372012,0.41934846227203515,,0.6599508491074788,0.6599508491074788,-0.4100897885855277
Lmbr1,2.690069186,3.208531364,2.588187868,2.748949059,3.680949334,3.14389338,ENSPEMG00000000837,837,,0.3158694682271041,0.3158694682271041,0.7418055167999841,,0.4970108618924185,0.4970108618924185,-0.17388209623042944
Slc4a3,1.668697263,2.694211375,2.677474628,2.56961244,2.932674056,2.658399604,ENSPEMG00000012590,12589,,0.14206916672893183,0.14206916672893183,0.8562885691280416,,0.6740266874722183,0.6740266874722183,-0.09610348734920998
Mbd1,12.80136158,12.37873519,13.8907998,14.17630493,20.0822798,12.72277058,ENSPEMG00000022630,22629,,0.40201106342120724,0.40201106342120724,0.5133300547244116,,0.4240824595099226,0.4240824595099226,-0.3372303985423245
Poln,0.402112817,0.619299599,0.463954654,0.992804806,0.411275347,0.554922467,ENSPEMG00000008981,8980,,0.7603067565458769,0.7603067565458769,0.7122521173389512,,0.16119156065685122,0.16119156065685122,0.1942761234201203
Actr10,51.76772069,42.20703176,42.80876567,46.1728567,46.49801955,52.84014089,ENSPEMG00000017118,17117,,0.6182520759367401,0.6182520759367401,0.12072739680430489,,0.2603832270613208,0.2603832270613208,-0.7010113433582504
Thoc5,41.79040628,37.18917679,40.84861727,47.22346665,38.28257235,41.29582596,ENSPEMG00000009816,9815,,0.8362067403336784,0.8362067403336784,0.6289560629701927,,0.10963476846643312,0.10963476846643312,-0.25274437098956054
Adamts5,3.759013505,3.974451752,3.296878959,4.842009965,9.734896126,3.250209221,ENSPEMG00000022498,22497,,0.4954158067246922,0.4954158067246922,0.6888868221263706,,0.35077645585816253,0.35077645585816253,-0.2105187172296246
null730,3.893240654,3.919305454,4.23105909,5.227218023,3.660088465,4.270586406,ENSPEMG00000023985,23984,,0.6986409907744708,0.6986409907744708,0.9150007790783947,,0.20372444201233325,0.20372444201233325,-0.0567269955310603
Ttc39b,2.840313738,2.297873986,3.102440073,2.832681893,5.134055486,2.920392904,ENSPEMG00000017249,17248,,0.35135180364560326,0.35135180364560326,0.32658604036353517,,0.4662091305804257,0.4662091305804257,-0.48758104425963283
Atp7a,2.842622275,2.692969355,2.97536326,3.174263865,3.736109396,2.677288424,ENSPEMG00000006787,6786,,0.5156643225310625,0.5156643225310625,0.603727879912138,,0.3354757051701954,0.3354757051701954,-0.2708009780886571
null731,1.794874855,1.524139303,1.55477754,2.431954631,2.022544071,1.372562784,ENSPEMG00000002253,2252,,0.9465998858019076,0.9465998858019076,0.9932894913919669,,0.03561513465994659,0.03561513465994659,0.004473702250932021
Camkmt,3.724528258,5.54460553,6.909840126,6.188307051,5.399177846,7.330890885,ENSPEMG00000022975,22974,,0.11967974098224643,0.11967974098224643,0.4894301113693028,,0.7023872545802212,0.7023872545802212,-0.3553351628802963
Znrf1,12.91063695,9.894412525,8.354118086,12.11717902,10.2377415,12.24941277,ENSPEMG00000016826,16825,,0.9317921017200312,0.9317921017200312,0.5034068397140425,,0.04550333788908428,0.04550333788908428,-0.34471623443353994
null732,225.3654185,196.4293499,207.7307683,222.6328494,194.0441134,250.8285748,ENSPEMG00000022823,22822,,0.5120071188413475,0.5120071188413475,0.1998376502190669,,0.3382259034751733,0.3382259034751733,-0.6085716569240469
Homer1,1.787097998,1.098237832,1.330021731,1.86346555,1.252917334,1.698985173,ENSPEMG00000016563,16562,,0.8599520227110048,0.8599520227110048,0.3530878483638552,,0.0936390019818663,0.0936390019818663,-0.4647316528796159
null733,0.003785727,0.013011861,0.024594876,0.018632608,0.019959828,0.020170025,ENSPEMG00000001699,1699,,0.11747522109811734,0.11747522109811734,0.4860058535029072,,0.7052997981507698,0.7052997981507698,-0.35795068170556144
Upf3a,15.22829338,13.07395944,14.69953048,16.93975831,13.11648676,15.76577235,ENSPEMG00000019968,19967,,0.735773223134375,0.735773223134375,0.455179487675983,,0.178032119777084,0.178032119777084,-0.3817596072090327
Phf20,16.32860818,16.43916187,15.73065809,19.35366109,17.05849088,15.43292325,ENSPEMG00000021816,21815,,0.942953161296159,0.942953161296159,0.7547783101489295,,0.03804958816802395,0.03804958816802395,0.16497789997477796
null734,21.49204268,17.40905782,20.49715057,22.41694021,19.18015035,21.30547455,ENSPEMG00000000073,73,,0.7252932311306809,0.7252932311306809,0.24111462330336988,,0.18525720258191994,0.18525720258191994,-0.5665359360976688
null735,20.81264181,17.9339618,19.191459,23.78651516,19.19853634,19.27916954,ENSPEMG00000021224,21223,,0.9718298019805414,0.9718298019805414,0.7637233647195831,,0.018782340667985814,0.018782340667985814,-0.15885396123766624
null736,15.66302481,16.02149014,15.44097664,16.15027075,23.90420835,16.0335076,ENSPEMG00000018463,18462,,0.4005105009423439,0.4005105009423439,0.5594541853269558,,0.4253029708322652,0.4253029708322652,-0.30296687823863455
Telo2,14.62761007,14.35892545,16.93945199,14.95961754,16.2500889,17.6508644,ENSPEMG00000017007,17006,,0.08862635988764404,0.08862635988764404,0.06792900082583792,,0.7459310210913199,0.7459310210913199,-0.7788907695787487
Ankrd17,17.62059504,21.37073463,21.00021635,22.46906869,26.41114195,19.32360339,ENSPEMG00000014832,14831,,0.37380807981495834,0.37380807981495834,0.9319589812874978,,0.44729100425409596,0.44729100425409596,-0.04539185457699349
Myo18a,20.24560412,20.94836264,24.47608889,24.99960732,34.79812459,20.82298638,ENSPEMG00000018428,18427,,0.3848900849379203,0.3848900849379203,0.5860191691478827,,0.438102090776378,0.438102090776378,-0.28358960198232613
Btbd2,51.41127437,46.47705898,46.43426882,53.17207937,45.22196087,52.29182918,ENSPEMG00000022495,22494,,0.8315681156548869,0.8315681156548869,0.5134869956458527,,0.11276590560016228,0.11276590560016228,-0.33711235109156124
Cdkl4,0.146188902,0.111658557,0.094975099,0.15349615,0.188409187,0.103850904,ENSPEMG00000016336,16335,,0.8282184959812353,0.8282184959812353,0.7386925345332139,,0.11502833584642214,0.11502833584642214,-0.17602294652887826
null737,1.731526331,1.596717365,2.972368827,2.16173745,5.195526053,2.475113217,ENSPEMG00000020594,20593,,0.2558408561610988,0.2558408561610988,0.33026693010425895,,0.5522468956331288,0.5522468956331288,-0.48436837414643413
Nufip2,12.58912181,13.06351751,17.88830571,17.24273715,29.20191261,13.95675973,ENSPEMG00000011656,11655,,0.34758081032427707,0.34758081032427707,0.5167541242103137,,0.4694274767200104,0.4694274767200104,-0.33465728725499366
Mat2b,26.89348527,18.79163503,18.46849406,25.73809664,25.09681004,21.64002312,ENSPEMG00000000715,715,,0.9981977036827414,0.9981977036827414,0.502057354446816,,-0.0012015314563804252,-0.0012015314563804252,-0.34573762200476277
Herc1,2.194565544,2.30057754,2.932956202,2.891771713,3.823550418,2.359500193,ENSPEMG00000022291,22290,,0.34932389463621877,0.34932389463621877,0.5630769657194306,,0.4679383028721769,0.4679383028721769,-0.3003099469052345
null738,1.145891502,1.326306747,1.546177179,1.561805726,2.251394623,1.27739788,ENSPEMG00000023302,23301,,0.34856358479211724,0.34856358479211724,0.6391014851942753,,0.46858753289568594,0.46858753289568594,-0.24553312186099902
Gbp3,3.548961789,4.431753587,4.727228273,4.842784792,5.123389474,4.201902301,ENSPEMG00000020366,20365,,0.28683570963202976,0.28683570963202976,0.9252703449779722,,0.5231763302895565,0.5231763302895565,-0.049861090371180555
Cep152,0.50084411,0.52790924,0.332616077,0.611334092,0.845006496,0.391373245,ENSPEMG00000005457,5456,,0.7025184732557257,0.7025184732557257,0.9544371932073294,,0.2010290590124146,0.2010290590124146,-0.030384555083457
null739,0.835861064,0.853550038,0.865711205,0.697581943,1.548831762,1.103667505,ENSPEMG00000020338,20337,,0.23882263916730384,0.23882263916730384,0.30023119861402164,,0.5687904121864522,0.5687904121864522,-0.5109866617965354
