atf4,120.4407851,93.88109067,104.4019996,622.5634676,565.7069481,647.5238973,
trib3,8.132534372,8.944704667,8.291022066,205.0354602,191.5652193,219.5402592,
chac1,4.012047779,4.326194321,3.577579626,110.6624766,101.1297729,102.2490118,
Gene.name,C1,C2,C3,T1,T2,T3,Gene.stable.ID,DBID,P Values,atf4,trib3,chac1,R Values,atf4,trib3,chac1
Tnfaip2,4.810371336,7.180249864,6.258070397,12.90604082,25.65475203,19.23618676,ENSPEMG00000000511,511,,0.040481503558777915,0.03309301473935064,0.03563799297986445,,0.8308849712623243,0.8475427658660328,0.8416243973810925
Acbd3,33.86684593,33.40874598,33.73939753,35.67060034,40.63981969,39.7340553,ENSPEMG00000019971,19970,,0.040506810493981464,0.03485349996609456,0.045599395295708806,,0.8308304907047223,0.8434268956276367,0.8201722450120261
Dcaf6,14.42003244,15.40444575,14.47138425,18.61587727,18.77521464,16.2636324,ENSPEMG00000023920,23919,,0.040707944579683936,0.03782231974626833,0.02030897125972386,,0.8303980557593361,0.8367014751910582,0.8812681817261537
Mpp5,13.17711576,12.52003126,12.89929407,15.61416013,14.97666858,13.7254577,ENSPEMG00000009345,9344,,0.04071636301900892,0.044993677518712874,0.024228282373616395,,0.8303799780685125,0.8214097853085786,0.8700636855049735
Ccdc39,0.159192986,0.232128329,0.245500254,0.308658119,0.296731927,0.293002942,ENSPEMG00000017829,17828,,0.04076562805980406,0.03455369423396721,0.03154291005071845,,0.8302742217324907,0.844120780343698,0.851253076126824
uc_338,1.146573291,1.313622825,2.620939585,5.392400323,4.477911957,3.122297516,ENSPEMG00000004019,4018,,0.04082882445649904,0.04161552904541264,0.02466452930935041,,0.8301386466888449,0.8284590706778131,0.8688718793069073
Zfp410,17.84386264,15.34943328,14.69629448,18.12028531,18.93736363,20.12343947,ENSPEMG00000022416,22415,,0.040941769904763656,0.04488646026158049,0.05838040380165207,,0.8298965893248136,0.8216296468733663,0.7956341252308854
Ncf1,0.086270465,0.15531938,0.066723405,0.303290262,0.173276764,0.223254467,ENSPEMG00000001024,1024,,0.040947622628246465,0.04240621122006368,0.0355973892217006,,0.8298840546617581,0.8267858859676593,0.8417172302964563
Tgs1,8.585070281,8.757566005,8.827591127,9.903094533,10.02510137,9.181983709,ENSPEMG00000007957,7956,,0.041016883993315476,0.03851861628944793,0.020819385586393648,,0.8297357825179573,0.8351604127206622,0.8797538250618181
Xrra1,0.323432895,0.381454006,0.236906624,0.48692601,0.468111753,0.425737296,ENSPEMG00000022936,22935,,0.041102851622023574,0.038991667900296186,0.029283080808199854,,0.829551908949,0.8341208813017844,0.8568201406986578
null166,3.719924549,3.254377767,3.581288125,6.289320852,6.947942097,4.677054977,ENSPEMG00000013276,13275,,0.04114277934843677,0.040648385528599944,0.022854093630968995,,0.8294665698865084,0.8305260023762974,0.8738863176727194
Pnpla8,30.04236616,27.69094855,25.94011224,32.760891,34.53458825,31.32517098,ENSPEMG00000013308,13307,,0.04114389338726596,0.04260474135837068,0.03137643646745769,,0.8294641893638751,0.8263680647689289,0.8516566123008242
1700092M07Rik,3.281785723,3.957814919,2.524843633,4.505643786,4.62927209,6.165787653,ENSPEMG00000012036,12035,,0.04116440255812055,0.037699774566390794,0.05926725629655703,,0.8294203699312668,0.8369740681000037,0.7940285682145822
Ltv1,24.31951193,22.43602088,27.28710313,28.75833682,29.44738126,34.78300824,ENSPEMG00000018020,18019,,0.041344363888021415,0.04142900841392011,0.06582551835676875,,0.829036305378978,0.8288559314453151,0.782481604643549
Hmgcs1,8.176167705,9.138146996,9.622577144,10.42543487,13.32647769,13.34428185,ENSPEMG00000020424,20423,,0.04142067632576249,0.0336478019164986,0.04709728213198152,,0.8288736791282589,0.8462348263637239,0.8171443559406515
Smap2,34.34517568,34.44249915,33.5436523,40.69299809,41.56863284,36.61755087,ENSPEMG00000022978,22977,,0.04148130730842241,0.04021005978208197,0.021619975438687194,,0.828744570770194,0.8314703382967673,0.8774138426417696
Riox1,7.144216698,5.780521094,5.52333853,9.358407694,8.256470697,7.479456049,ENSPEMG00000018431,18430,,0.04150618920631839,0.049059224233472004,0.031705725682096175,,0.8286916124756978,0.8132453023571735,0.8508593784086137
null167,2.833739771,1.549031538,2.22605357,4.594343206,3.922309187,3.157734802,ENSPEMG00000023017,23016,,0.041515067573128964,0.04932439121250895,0.03129304132347203,,0.8286727194715249,0.8127239194995923,0.8518591443169887
null168,0.148527297,0.212708652,0.683501238,0.877226791,0.81572269,0.8704746,ENSPEMG00000017747,17746,,0.04178150092975673,0.04016455735772742,0.041121583645496076,,0.8281066298413438,0.8315686447593637,0.829511867452507
null169,7.518891151,6.217037673,7.899704012,9.282524149,8.543858724,8.576853302,ENSPEMG00000000595,595,,0.04180807412933217,0.049631274898901206,0.04236147466132784,,0.8280502625150995,0.812122131553707,0.8268801633228405
Stoml2,44.99118582,39.24445403,42.29295114,56.38174309,44.7322895,54.80673598,ENSPEMG00000019278,19277,,0.041893194892410564,0.05195797914201397,0.058406997573514204,,0.8278698161156095,0.8076144776415256,0.7955858174634357
Srsf4,29.11456138,28.43266716,30.18533398,41.53466038,33.98072103,34.06825796,ENSPEMG00000003365,3364,,0.041934443745363516,0.04808161179027334,0.032029968756054225,,0.827782434818988,0.8151789191121435,0.8500781718570682
Akt1s1,37.6231612,33.48360051,32.6732889,40.84879769,36.97680162,41.80953255,ENSPEMG00000010956,10955,,0.041972385805044775,0.05128854887381895,0.06211618832028628,,0.8277020940552056,0.8089016501041993,0.7889441026343902
Gm17949,2.666488602,3.157497746,3.032577462,3.813868574,4.560450109,3.756702689,ENSPEMG00000021680,21679,,0.04198029313191099,0.03412827695201578,0.026873344180083414,,0.8276853548853254,0.8451102682875725,0.8629855806153792
Fndc3a,10.5304569,11.28263573,11.04932263,14.3784481,18.86745825,15.02953498,ENSPEMG00000021668,21667,,0.042024758933552814,0.03532348848343379,0.030318388406022072,,0.8275912518013566,0.8423447583922028,0.8542453555109787
null170,4.355901435,5.159210422,5.156294246,7.031358039,6.78095078,5.74516372,ENSPEMG00000022876,22875,,0.04213310014560052,0.0387795057517416,0.02217425668045737,,0.8273621635331693,0.8345863727190234,0.8758179461769746
Tcirg1,8.650136646,6.606943216,8.136899149,10.56517591,8.792641062,10.23579233,ENSPEMG00000007012,7011,,0.042208044865030235,0.05345808089129465,0.05694245152913971,,0.827203853331789,0.804757658010993,0.7982614314593122
Myo15b,0.02250377,0.020053015,0.024366849,0.027074461,0.037352351,0.034637238,ENSPEMG00000016324,16323,,0.04222944027989398,0.0374822385852917,0.04621689164233722,,0.827158682612676,0.8374589871193601,0.8189184908617066
Akr1e1,9.88236979,9.94812699,8.189886147,10.70374854,11.17110161,11.75733392,ENSPEMG00000023482,23481,,0.0422819577791983,0.040462182694943484,0.05124480693285694,,0.8270478511922421,0.8309265757815154,0.8089860264396269
Pus7l,14.34718336,11.96426715,12.55474652,14.60705201,15.04780365,15.48053798,ENSPEMG00000016583,16582,,0.04235997315115293,0.04906970313704291,0.05728352078163534,,0.8268833283957624,0.8132246735092566,0.7976355213333098
Txlna,13.31598973,12.22591651,14.77401645,18.53876644,21.55156695,16.82090805,ENSPEMG00000017204,17203,,0.04251768204566668,0.04009960790726928,0.02775573323695158,,0.8265511753159027,0.8317090561999391,0.8606986600510337
Stk19,8.473072961,7.881609251,7.601774765,14.73499254,11.22151808,22.44291635,ENSPEMG00000015476,15475,,0.04252717835925456,0.04433070219054893,0.07352185193028984,,0.8265311933624635,0.8227732360700353,0.7695821660184787
Erp44,82.89247019,86.58265699,80.95272575,87.7399928,90.32662939,94.69222615,ENSPEMG00000016094,16093,,0.042578133477467334,0.03659515540180531,0.0564094791126488,,0.8264240101761358,0.8394502385294051,0.7992429784599411
Yrdc,12.43173475,12.32859347,14.14847562,15.42822619,21.17289813,20.51154693,ENSPEMG00000016985,16984,,0.04258392970291918,0.036346027022654485,0.04861845734759798,,0.8264118217128458,0.840013526285953,0.8141148588660762
Tada2a,16.30262672,14.07267425,14.74691805,20.07800096,19.0789255,16.8477943,ENSPEMG00000022544,22543,,0.04261481538122995,0.048799011795195045,0.028827016746249233,,0.826346887507562,0.8137582158221704,0.8579680118726397
Med27,28.35593293,20.06918227,21.63632114,31.81884133,28.83457875,39.47400425,ENSPEMG00000009323,9322,,0.04261698661537895,0.04938968706546173,0.07253916718088485,,0.8263423235205825,0.8125957315761603,0.7711937765710826
Neurl3,0.192814513,0.180741719,0.170818003,0.500379364,1.247637157,0.980603578,ENSPEMG00000008260,8259,,0.04266509853502,0.03621353366557313,0.042795513851168365,,0.8262412189303946,0.8403138370741754,0.8259674255297311
null171,44.70250529,36.99283003,32.82970464,55.45094508,44.48569536,51.09285743,ENSPEMG00000018339,18338,,0.04266638533887854,0.052339753242656564,0.05023918568901641,,0.8262385155127976,0.8068838418422589,0.8109351112844112
Tymp,11.99615097,9.315791355,9.893983675,14.52917276,11.96400501,17.32878127,ENSPEMG00000021367,21366,,0.04281776830168243,0.049837744144082874,0.07335997564160751,,0.8259207435404191,0.8117182231766784,0.7698469686482885
Nt5c3b,32.05824748,30.91275531,30.46476207,35.19120053,34.55786143,42.0642186,ENSPEMG00000016608,16607,,0.0429388048830007,0.043834007943381256,0.07478221216092251,,0.825667049491968,0.8238009557359968,0.7675294034920368
Mrps9,35.33695864,33.98940613,31.10719085,40.14936009,39.08654977,50.69522799,ENSPEMG00000020068,20067,,0.04295190308788873,0.04367708122702464,0.07301505049233566,,0.825639615528511,0.8241267831302571,0.7704120947960459
Ptcd3,25.39803738,20.94507157,22.74679757,32.5905326,26.04959327,28.43462879,ENSPEMG00000024106,24105,,0.0429789599347794,0.054382435017375975,0.04587144253763685,,0.8255829577894529,0.8030157263378861,0.8196189175011259
Zfp628,2.780470743,3.290301387,2.820951823,4.469161863,4.344366037,3.531033667,ENSPEMG00000009113,9112,,0.04305078831954091,0.04011578839059347,0.022118498846761623,,0.8254326279766556,0.8316740663568165,0.8759776171319018
Fam107b,9.781390038,4.705848497,4.757760211,17.26345259,12.89282488,10.91145189,ENSPEMG00000014625,14624,,0.04331388633186823,0.05215028871485962,0.034742416032754464,,0.8248829862730717,0.8072461280847295,0.8436836648252443
Klc3,0.888432544,1.048716983,0.991136646,1.41781204,1.100068476,1.24792048,ENSPEMG00000014005,14004,,0.04332015890205428,0.04488408959893983,0.039659918675918136,,0.8248699011974356,0.8216345109575247,0.8326624148376266
Trim41,17.358506,17.41845708,16.34262424,22.27106735,24.8062753,19.85284112,ENSPEMG00000017879,17878,,0.04339279749958379,0.04020300473451156,0.02480229798756283,,0.824718435687102,0.8314855770795142,0.8684975895008245
Snapc4,1.02795905,1.010399778,1.064404915,2.056941895,1.934937937,1.340787274,ENSPEMG00000017310,17309,,0.0434644240782441,0.04430121515450429,0.022943773229627627,,0.8245691961941896,0.8228340979325038,0.8736335676093271
Fam122a,12.23914091,10.80055974,13.97738317,18.29568037,17.81504247,14.78262741,ENSPEMG00000012823,12822,,0.04347280067918221,0.04573685953845889,0.02820097098815964,,0.8245517503954568,0.8198924596780055,0.8595578115798318
Bbs10,1.021876388,1.216004953,1.117167783,1.36063115,1.522619485,1.336130481,ENSPEMG00000005003,5002,,0.043812214348861525,0.03499120841233437,0.027886156833317643,,0.8238461732796014,0.8431091180939673,0.8603635783789798
Rita1,6.131870947,6.73036432,7.180524878,7.988350865,10.00488431,8.841087272,ENSPEMG00000006879,6878,,0.04381405057623252,0.03580126436294281,0.0368047259136501,,0.8238423630542172,0.8412516087824295,0.8389777856751841
Zfp358,28.48590919,23.95083708,23.51857425,39.3955261,29.36198771,33.0640454,ENSPEMG00000013331,13330,,0.043852997127945464,0.05425501365527402,0.04523573186719152,,0.8237615653517362,0.8032550331060765,0.8209143198439993
RNaseP_nuc,5.261753937,3.368791122,4.105459763,7.845365946,7.683450777,14.51180474,ENSPEMG00000004289,4288,,0.04387233434974431,0.0452767582052828,0.07687539744832496,,0.8237214611848664,0.8208304647482292,0.7641545375849345
Cited2,219.5349734,219.8746851,177.9509666,337.1888828,281.8659525,253.2395317,ENSPEMG00000010706,10705,,0.0439685952369526,0.047811976240109764,0.028892945231140905,,0.8235219447350779,0.8157154337957052,0.8578015470509701
Rcc1l,6.493311724,5.898277979,6.675444991,7.424217054,7.246676443,9.07766523,ENSPEMG00000015254,15253,,0.04403470722702466,0.046078257581232976,0.07616764093158375,,0.8233850347429338,0.8191992892986684,0.7652909508679304
Clk1,30.40927907,29.43766197,24.93992291,49.16045283,37.70991397,36.10647511,ENSPEMG00000022508,22507,,0.04409436701243093,0.04990130893251928,0.031994413633263316,,0.8232615687160744,0.8115940299005514,0.8501636528920631
null172,8.282784436,5.33054485,7.196955121,10.21672588,8.401545788,9.970101285,ENSPEMG00000010862,10861,,0.04411799863173822,0.055872329409967225,0.05951296963092338,,0.8232126845720933,0.8002365513787348,0.7935856861522776
Adck1,4.697307763,5.022357023,5.201967033,5.521952833,6.138269111,6.972578599,ENSPEMG00000008573,8572,,0.04421607952019134,0.038371710820098624,0.06446444405671038,,0.8230099256961041,0.8354844536761505,0.7848330640871368
Neu2,0.035875321,0.041102162,0.048556784,0.123599924,0.141861505,0.305824958,ENSPEMG00000017140,17139,,0.044398570065299514,0.042317917381764214,0.0741043102196101,,0.8226332269876258,0.8269720001534806,0.768631542519753
null173,0.393048798,0.2626831,0.354657644,0.419143696,0.518076604,0.593336799,ENSPEMG00000021951,21950,,0.0444098568476906,0.04562427619569207,0.0671266287917283,,0.8226099524198688,0.8201215750614895,0.7802544210941693
Zc2hc1b,1.168791158,0.885153066,1.029604047,1.794019224,1.148907565,1.709846253,ENSPEMG00000000202,202,,0.04441968134993426,0.05458062257533351,0.061551165981955945,,0.822589695475907,0.8026440291385699,0.7899438463324258
Zfp882,1.567780687,1.986944539,2.674058887,3.004580932,3.389283602,3.119438718,ENSPEMG00000022183,22182,,0.04442528699643318,0.03829606591084564,0.037839259093459504,,0.8225781382413531,0.8356515364287886,0.8366638274462631
Gorasp1,18.84537273,17.63576726,18.024508,19.37562609,18.80991786,19.36850183,ENSPEMG00000017359,17358,,0.04444190804052335,0.05606159226795587,0.06038960672251447,,0.8225438744116761,0.7998859691387917,0.792012408175213
Msh6,12.81449338,11.6896163,13.24952697,15.87556179,16.6254508,14.1058489,ENSPEMG00000013591,13590,,0.04453968690648398,0.04536249245170514,0.0282438889807568,,0.8223424267079059,0.8206553438011479,0.8594482938684966
null174,17.66144543,17.84526817,18.09902984,20.16736459,24.20127654,21.5594365,ENSPEMG00000014045,14044,,0.04457696671438975,0.037778059086714576,0.03682144776680352,,0.8222656757083483,0.8367998819729621,0.8389401426470015
Srrd,22.16433799,18.78895865,19.01291095,28.11190468,21.74730754,26.05386417,ENSPEMG00000013584,13583,,0.04459459216129951,0.05570729623355826,0.055984615350585513,,0.8222293991664524,0.8005426986528767,0.8000284918955033
null175,13.61183974,17.26313435,14.15214198,24.33145015,29.33755637,20.78262465,ENSPEMG00000017937,17936,,0.044620014519119136,0.03839362819541959,0.025195362833836773,,0.8221770868540438,0.8354360719342824,0.8674351127471781
Dhx36,12.71084978,11.49934494,12.5036295,15.64902528,13.87393838,13.54015693,ENSPEMG00000010012,10011,,0.044866670842439005,0.053813686017886414,0.03582524867609635,,0.8216702541278864,0.8040858916684562,0.8411969140884453
Slco5a1,0.072087105,0.082589807,0.068298276,0.443498304,0.554270657,0.230444304,ENSPEMG00000015280,15279,,0.04490106450910323,0.04233243870820145,0.024143997707604677,,0.8215996847722268,0.8269413782656126,0.8702951212566931
Rnf181,76.63283761,82.19444278,76.73933042,89.03559426,92.13726297,111.7770322,ENSPEMG00000010283,10282,,0.04506481672989268,0.0411107160702519,0.07100790007020928,,0.8212640406438958,0.8295350968979975,0.7737249682239119
Lnpk,4.847038164,4.769766002,4.45800517,5.210690746,5.937413324,5.414104443,ENSPEMG00000017827,17826,,0.045068017741220975,0.04029198724372743,0.037516681169814624,,0.8212574851725887,0.8312934679031853,0.8373821218300572
Elk4,4.461923508,3.75392603,3.535706236,7.881640226,5.011591329,5.8627512,ENSPEMG00000020762,20761,,0.0451288992434446,0.054311391943242145,0.04273888288250503,,0.8211328449098536,0.8031491185345051,0.8260862684568149
Mettl2,10.92798451,8.222176777,11.83270858,14.7709169,12.23635964,17.53218127,ENSPEMG00000011277,11276,,0.04522714898102534,0.05137994297495301,0.07370764678229805,,0.8209318671684505,0.8087254622319708,0.7692785624748
Cars2,10.60974267,10.32303368,10.07375313,10.74558451,11.33765893,11.87367607,ENSPEMG00000019776,19775,,0.04524536352804423,0.04324200336185729,0.06773482874195205,,0.8208946301926816,0.8250330029715139,0.7792200930864244
Nrbp1,51.85576662,44.55136239,44.30036839,57.7317271,51.47417352,54.90288155,ENSPEMG00000019279,19278,,0.045324261201517585,0.056905641702506365,0.05374892177169868,,0.8207334159778185,0.7983290857596551,0.8042080834182715
null176,1.310162662,0.300209257,0.851178346,1.547607492,1.611793878,2.512955857,ENSPEMG00000004980,4979,,0.04540917699230899,0.050985643973691507,0.07513416038030318,,0.8205600506579414,0.8094866262964385,0.7669589891204904
Lgi4,0.935228099,0.980387799,1.180747893,1.505761948,1.194459118,1.33547488,ENSPEMG00000018221,18220,,0.045457035065658076,0.04898524350453228,0.044318595336971134,,0.82046240941272,0.8133909995709856,0.822798222586903
Tbp,9.311497682,8.017528805,10.80700069,12.61013512,13.47476483,11.51134745,ENSPEMG00000013540,13539,,0.0454979965398826,0.04604988747062939,0.03470975503514291,,0.8203788767824152,0.8192568003852055,0.8437592337955139
Qrsl1,7.421749991,8.368356947,6.763133661,8.853616859,10.21521882,9.474525162,ENSPEMG00000009855,9854,,0.045525728327191775,0.037736639493627794,0.03831399608872814,,0.8203223432904905,0.836892021075929,0.8356119186800685
Ncbp3,14.85381872,16.08442697,17.34519002,18.62378825,20.80670494,18.93626194,ENSPEMG00000007746,7745,,0.04555359490809216,0.037937310135289636,0.03437286487790779,,0.8202655511552556,0.8364460638654078,0.8445406707928911
Zcchc7,8.998580622,11.45513912,10.23977033,13.77887935,12.31860635,12.31885617,ENSPEMG00000017839,17838,,0.04566935536514792,0.04126745457076681,0.03230680858182792,,0.820029804085173,0.8292003456235539,0.8494141236343385
