6,,,,,,,,
Gene.name,C1,C2,C3,T1,T2,T3,Gene.stable.ID,DBID
Tnip1,36.7915298,37.41174509,31.98927233,46.05574595,55.84302021,45.64066261,ENSPEMG00000020685,20684
Chkb,9.44273164,7.368746459,6.892242648,12.04107478,9.601122629,10.64001622,ENSPEMG00000022436,22435
Gfod2,11.20131218,9.799961446,9.947955494,13.50979835,11.55303482,12.00826273,ENSPEMG00000019083,19082
Spcs2,128.1330581,113.6626143,110.9540341,132.6396367,137.682789,157.6793281,ENSPEMG00000021621,21620
Nprl3,4.705240092,3.991358814,5.290296245,6.869067617,5.263970109,6.960498028,ENSPEMG00000018260,18259
Fbxo9,12.08859553,11.73473843,13.93512406,16.23300073,16.92445612,14.65944653,ENSPEMG00000001194,1194
Tasp1,2.014598077,2.278138625,2.729093255,3.837411014,2.858521842,3.299072994,ENSPEMG00000017178,17177
Parp16,9.619648303,9.086394894,9.477844773,12.22815634,11.91823396,10.32590177,ENSPEMG00000022071,22070
4921507P07Rik,0.074866438,0.12866111,0.192528435,0.221086785,0.320714088,0.319105506,ENSPEMG00000020256,20255
Pdia4,173.6579897,232.2325766,193.4054903,276.4917158,320.2022834,266.7722027,ENSPEMG00000014275,14274
BC037034,4.279622744,4.014511753,4.159669616,6.467247772,6.190221544,4.890888539,ENSPEMG00000016781,16780
,7.143234685,7.023373805,8.288708942,8.912761265,9.2961797,8.680016606,ENSPEMG00000022490,22489
Bcdin3d,5.015124194,4.069090172,3.710399725,8.063849566,5.473398228,6.275906267,ENSPEMG00000011046,11045
Iqcb1,7.43861522,7.903275253,7.798468371,8.485868301,10.00885468,10.58960559,ENSPEMG00000007062,7061
Rpain,3.938428364,3.226491405,4.035215862,5.377545226,4.223690739,6.137140229,ENSPEMG00000018191,18190
,4.860181864,5.228000076,5.247936438,7.654676871,6.536689658,5.98453604,ENSPEMG00000016436,16435
Rbbp4,121.6525761,119.1157501,116.4053418,124.1360199,130.2776326,126.4598466,ENSPEMG00000007470,7469
Dnaic2,0.337216479,0.231808259,0.24098878,0.4514421,0.320028601,0.474318274,ENSPEMG00000016984,16983
Pdik1l,1.724170574,1.899171583,2.33779743,3.490100411,3.673065157,2.665915155,ENSPEMG00000016227,16226
,21.857777,25.03096449,26.66610216,30.36854926,28.49666642,28.8549402,ENSPEMG00000005774,5773
Amz1,0.009335572,0.021391429,0.020216922,0.091895722,0.032813849,0.119373881,ENSPEMG00000022718,22717
E130308A19Rik,0.754860859,0.595597364,0.840488233,1.023453833,1.414248506,1.153431389,ENSPEMG00000007375,7374
,32.48318041,25.98926555,23.06975385,42.41724984,33.57342859,36.59325279,ENSPEMG00000010749,10748
Thap3,10.63454776,9.465803782,8.991147438,13.8074151,10.64332584,12.68473185,ENSPEMG00000017122,17121
Slc29a2,2.336360552,2.972997396,2.479791246,3.417917281,3.197214791,4.300192694,ENSPEMG00000000611,611
Ccnl1,7.848217831,9.931641813,9.760390896,14.30329372,11.03246607,12.22804529,ENSPEMG00000000691,691
Pex13,14.00315517,12.51323059,11.6770018,16.13905507,17.85217746,15.09502508,ENSPEMG00000018236,18235
Dzank1,0.214424333,0.141729692,0.28575563,0.438378088,0.50004151,0.342730269,ENSPEMG00000019969,19968
Amz2,20.71642793,18.17693511,17.95242244,24.05555892,20.42313379,25.98732704,ENSPEMG00000012543,12542
Ddx20,8.676056081,8.097762499,8.859838007,13.42899631,11.99453671,10.04204222,ENSPEMG00000019595,19594
Sgsm3,10.92846675,9.697166633,11.22078997,14.78418207,14.14739696,12.10797828,ENSPEMG00000011819,11818
Frs2,9.371002184,8.687798062,8.415192116,12.78310083,13.97784298,10.6459689,ENSPEMG00000022935,22934
Tnfaip2,4.810371336,7.180249864,6.258070397,12.90604082,25.65475203,19.23618676,ENSPEMG00000000511,511
Acbd3,33.86684593,33.40874598,33.73939753,35.67060034,40.63981969,39.7340553,ENSPEMG00000019971,19970
Dcaf6,14.42003244,15.40444575,14.47138425,18.61587727,18.77521464,16.2636324,ENSPEMG00000023920,23919
Mpp5,13.17711576,12.52003126,12.89929407,15.61416013,14.97666858,13.7254577,ENSPEMG00000009345,9344
Ccdc39,0.159192986,0.232128329,0.245500254,0.308658119,0.296731927,0.293002942,ENSPEMG00000017829,17828
uc_338,1.146573291,1.313622825,2.620939585,5.392400323,4.477911957,3.122297516,ENSPEMG00000004019,4018
Zfp410,17.84386264,15.34943328,14.69629448,18.12028531,18.93736363,20.12343947,ENSPEMG00000022416,22415
Ncf1,0.086270465,0.15531938,0.066723405,0.303290262,0.173276764,0.223254467,ENSPEMG00000001024,1024
Tgs1,8.585070281,8.757566005,8.827591127,9.903094533,10.02510137,9.181983709,ENSPEMG00000007957,7956
Xrra1,0.323432895,0.381454006,0.236906624,0.48692601,0.468111753,0.425737296,ENSPEMG00000022936,22935
,3.719924549,3.254377767,3.581288125,6.289320852,6.947942097,4.677054977,ENSPEMG00000013276,13275
Pnpla8,30.04236616,27.69094855,25.94011224,32.760891,34.53458825,31.32517098,ENSPEMG00000013308,13307
1700092M07Rik,3.281785723,3.957814919,2.524843633,4.505643786,4.62927209,6.165787653,ENSPEMG00000012036,12035
Ltv1,24.31951193,22.43602088,27.28710313,28.75833682,29.44738126,34.78300824,ENSPEMG00000018020,18019
Hmgcs1,8.176167705,9.138146996,9.622577144,10.42543487,13.32647769,13.34428185,ENSPEMG00000020424,20423
Smap2,34.34517568,34.44249915,33.5436523,40.69299809,41.56863284,36.61755087,ENSPEMG00000022978,22977
Riox1,7.144216698,5.780521094,5.52333853,9.358407694,8.256470697,7.479456049,ENSPEMG00000018431,18430
,2.833739771,1.549031538,2.22605357,4.594343206,3.922309187,3.157734802,ENSPEMG00000023017,23016
,0.148527297,0.212708652,0.683501238,0.877226791,0.81572269,0.8704746,ENSPEMG00000017747,17746
,7.518891151,6.217037673,7.899704012,9.282524149,8.543858724,8.576853302,ENSPEMG00000000595,595
Stoml2,44.99118582,39.24445403,42.29295114,56.38174309,44.7322895,54.80673598,ENSPEMG00000019278,19277
Srsf4,29.11456138,28.43266716,30.18533398,41.53466038,33.98072103,34.06825796,ENSPEMG00000003365,3364
Akt1s1,37.6231612,33.48360051,32.6732889,40.84879769,36.97680162,41.80953255,ENSPEMG00000010956,10955
Gm17949,2.666488602,3.157497746,3.032577462,3.813868574,4.560450109,3.756702689,ENSPEMG00000021680,21679
Fndc3a,10.5304569,11.28263573,11.04932263,14.3784481,18.86745825,15.02953498,ENSPEMG00000021668,21667
,4.355901435,5.159210422,5.156294246,7.031358039,6.78095078,5.74516372,ENSPEMG00000022876,22875
Tcirg1,8.650136646,6.606943216,8.136899149,10.56517591,8.792641062,10.23579233,ENSPEMG00000007012,7011
Myo15b,0.02250377,0.020053015,0.024366849,0.027074461,0.037352351,0.034637238,ENSPEMG00000016324,16323
Akr1e1,9.88236979,9.94812699,8.189886147,10.70374854,11.17110161,11.75733392,ENSPEMG00000023482,23481
Pus7l,14.34718336,11.96426715,12.55474652,14.60705201,15.04780365,15.48053798,ENSPEMG00000016583,16582
Txlna,13.31598973,12.22591651,14.77401645,18.53876644,21.55156695,16.82090805,ENSPEMG00000017204,17203
Stk19,8.473072961,7.881609251,7.601774765,14.73499254,11.22151808,22.44291635,ENSPEMG00000015476,15475
Erp44,82.89247019,86.58265699,80.95272575,87.7399928,90.32662939,94.69222615,ENSPEMG00000016094,16093
Yrdc,12.43173475,12.32859347,14.14847562,15.42822619,21.17289813,20.51154693,ENSPEMG00000016985,16984
Tada2a,16.30262672,14.07267425,14.74691805,20.07800096,19.0789255,16.8477943,ENSPEMG00000022544,22543
Med27,28.35593293,20.06918227,21.63632114,31.81884133,28.83457875,39.47400425,ENSPEMG00000009323,9322
Neurl3,0.192814513,0.180741719,0.170818003,0.500379364,1.247637157,0.980603578,ENSPEMG00000008260,8259
,44.70250529,36.99283003,32.82970464,55.45094508,44.48569536,51.09285743,ENSPEMG00000018339,18338
Tymp,11.99615097,9.315791355,9.893983675,14.52917276,11.96400501,17.32878127,ENSPEMG00000021367,21366
Nt5c3b,32.05824748,30.91275531,30.46476207,35.19120053,34.55786143,42.0642186,ENSPEMG00000016608,16607
Mrps9,35.33695864,33.98940613,31.10719085,40.14936009,39.08654977,50.69522799,ENSPEMG00000020068,20067
Ptcd3,25.39803738,20.94507157,22.74679757,32.5905326,26.04959327,28.43462879,ENSPEMG00000024106,24105
Zfp628,2.780470743,3.290301387,2.820951823,4.469161863,4.344366037,3.531033667,ENSPEMG00000009113,9112
Fam107b,9.781390038,4.705848497,4.757760211,17.26345259,12.89282488,10.91145189,ENSPEMG00000014625,14624
Klc3,0.888432544,1.048716983,0.991136646,1.41781204,1.100068476,1.24792048,ENSPEMG00000014005,14004
Trim41,17.358506,17.41845708,16.34262424,22.27106735,24.8062753,19.85284112,ENSPEMG00000017879,17878
Snapc4,1.02795905,1.010399778,1.064404915,2.056941895,1.934937937,1.340787274,ENSPEMG00000017310,17309
Fam122a,12.23914091,10.80055974,13.97738317,18.29568037,17.81504247,14.78262741,ENSPEMG00000012823,12822
Bbs10,1.021876388,1.216004953,1.117167783,1.36063115,1.522619485,1.336130481,ENSPEMG00000005003,5002
Rita1,6.131870947,6.73036432,7.180524878,7.988350865,10.00488431,8.841087272,ENSPEMG00000006879,6878
Zfp358,28.48590919,23.95083708,23.51857425,39.3955261,29.36198771,33.0640454,ENSPEMG00000013331,13330
RNaseP_nuc,5.261753937,3.368791122,4.105459763,7.845365946,7.683450777,14.51180474,ENSPEMG00000004289,4288
Cited2,219.5349734,219.8746851,177.9509666,337.1888828,281.8659525,253.2395317,ENSPEMG00000010706,10705
Rcc1l,6.493311724,5.898277979,6.675444991,7.424217054,7.246676443,9.07766523,ENSPEMG00000015254,15253
Clk1,30.40927907,29.43766197,24.93992291,49.16045283,37.70991397,36.10647511,ENSPEMG00000022508,22507
,8.282784436,5.33054485,7.196955121,10.21672588,8.401545788,9.970101285,ENSPEMG00000010862,10861
Adck1,4.697307763,5.022357023,5.201967033,5.521952833,6.138269111,6.972578599,ENSPEMG00000008573,8572
Neu2,0.035875321,0.041102162,0.048556784,0.123599924,0.141861505,0.305824958,ENSPEMG00000017140,17139
,0.393048798,0.2626831,0.354657644,0.419143696,0.518076604,0.593336799,ENSPEMG00000021951,21950
Zc2hc1b,1.168791158,0.885153066,1.029604047,1.794019224,1.148907565,1.709846253,ENSPEMG00000000202,202
Zfp882,1.567780687,1.986944539,2.674058887,3.004580932,3.389283602,3.119438718,ENSPEMG00000022183,22182
Gorasp1,18.84537273,17.63576726,18.024508,19.37562609,18.80991786,19.36850183,ENSPEMG00000017359,17358
Msh6,12.81449338,11.6896163,13.24952697,15.87556179,16.6254508,14.1058489,ENSPEMG00000013591,13590
,17.66144543,17.84526817,18.09902984,20.16736459,24.20127654,21.5594365,ENSPEMG00000014045,14044
Srrd,22.16433799,18.78895865,19.01291095,28.11190468,21.74730754,26.05386417,ENSPEMG00000013584,13583
,13.61183974,17.26313435,14.15214198,24.33145015,29.33755637,20.78262465,ENSPEMG00000017937,17936
Dhx36,12.71084978,11.49934494,12.5036295,15.64902528,13.87393838,13.54015693,ENSPEMG00000010012,10011
Slco5a1,0.072087105,0.082589807,0.068298276,0.443498304,0.554270657,0.230444304,ENSPEMG00000015280,15279
Rnf181,76.63283761,82.19444278,76.73933042,89.03559426,92.13726297,111.7770322,ENSPEMG00000010283,10282
Lnpk,4.847038164,4.769766002,4.45800517,5.210690746,5.937413324,5.414104443,ENSPEMG00000017827,17826
Elk4,4.461923508,3.75392603,3.535706236,7.881640226,5.011591329,5.8627512,ENSPEMG00000020762,20761
Mettl2,10.92798451,8.222176777,11.83270858,14.7709169,12.23635964,17.53218127,ENSPEMG00000011277,11276
Cars2,10.60974267,10.32303368,10.07375313,10.74558451,11.33765893,11.87367607,ENSPEMG00000019776,19775
Nrbp1,51.85576662,44.55136239,44.30036839,57.7317271,51.47417352,54.90288155,ENSPEMG00000019279,19278
,1.310162662,0.300209257,0.851178346,1.547607492,1.611793878,2.512955857,ENSPEMG00000004980,4979
Lgi4,0.935228099,0.980387799,1.180747893,1.505761948,1.194459118,1.33547488,ENSPEMG00000018221,18220
Tbp,9.311497682,8.017528805,10.80700069,12.61013512,13.47476483,11.51134745,ENSPEMG00000013540,13539
Qrsl1,7.421749991,8.368356947,6.763133661,8.853616859,10.21521882,9.474525162,ENSPEMG00000009855,9854
Ncbp3,14.85381872,16.08442697,17.34519002,18.62378825,20.80670494,18.93626194,ENSPEMG00000007746,7745
Zcchc7,8.998580622,11.45513912,10.23977033,13.77887935,12.31860635,12.31885617,ENSPEMG00000017839,17838
Pdss1,2.015198377,1.838868765,2.008245481,2.352331471,2.570037482,3.382567718,ENSPEMG00000014017,14016
Luc7l,10.83543952,9.93878459,12.63990982,12.97963142,13.51412088,15.09707899,ENSPEMG00000011291,11290
Lsm12,43.06705496,43.36380277,41.30182422,50.77075115,50.17569805,66.22545629,ENSPEMG00000012199,12198
Mcrip1,75.35588996,65.02820371,65.43384952,87.50872365,87.72921531,124.2440565,ENSPEMG00000010349,10348
Ints2,2.956012656,2.711600475,3.057185144,4.40334318,4.043017644,3.348705135,ENSPEMG00000000802,802
,19.70423034,13.31596797,14.07081402,22.63153273,19.17572849,26.91810858,ENSPEMG00000012767,12766
D17H6S53E,22.25115126,19.16454482,20.73605101,30.34126749,30.4739618,23.98808031,ENSPEMG00000004143,4142
Ap1ar,10.26209581,9.320947427,10.13517809,11.22296834,10.35233699,11.82529596,ENSPEMG00000009533,9532
Hrh1,1.716814242,1.939876754,1.731039387,2.821776138,2.858071658,2.156686766,ENSPEMG00000019301,19300
,1.239723809,1.298601024,1.380713262,2.824205378,1.587388836,2.226876055,ENSPEMG00000017027,17026
Wdr45b,20.43681645,15.37820685,17.36273377,20.88126562,22.63317033,22.88665033,ENSPEMG00000010355,10354
Wipi2,30.19792998,23.77038615,22.54712301,34.55767662,31.79369924,31.32099006,ENSPEMG00000023584,23583
Chd1,11.20965749,11.79609185,12.30892266,15.24054551,12.46261175,14.21395709,ENSPEMG00000015939,15938
Polg2,5.168113386,3.690191244,4.961874362,5.72139845,6.393960729,7.987565367,ENSPEMG00000016654,16653
Zc3h10,14.01508362,13.90844348,11.90721225,20.06577132,15.13353229,17.00350155,ENSPEMG00000008278,8277
Zbtb14,3.354534755,3.418661521,3.503634585,4.401204795,4.363149893,3.731489458,ENSPEMG00000016649,16648
Tfam,14.55728849,13.94352105,12.10903175,15.63495603,15.9252003,19.0288832,ENSPEMG00000023051,23050
Clk2,12.19807595,12.50042056,12.89669753,18.20780486,14.5077673,14.79594509,ENSPEMG00000012240,12239
Tmem171,0.361141157,0.434445346,0.371487913,0.586563842,0.714028835,0.519514758,ENSPEMG00000007432,7431
Larp4b,13.99914183,16.60464794,16.36596251,28.30189734,26.10042349,19.55777251,ENSPEMG00000014052,14051
Arhgef25,45.57164108,43.57322925,42.48738971,47.26055149,46.1054316,46.18582921,ENSPEMG00000011625,11624
Usp36,4.927285641,4.657857906,4.883714858,11.60223644,18.23507508,10.35275204,ENSPEMG00000016433,16432
Rcan1,33.14054552,35.22090333,37.14660355,38.24743346,38.28303886,39.45839421,ENSPEMG00000021805,21804
Gna14,0.021590696,0.07420903,0.023378182,0.085012147,0.170751839,0.184053363,ENSPEMG00000022983,22982
Zkscan14,9.06968442,7.665747165,7.540787501,10.28296181,9.615372383,9.222261177,ENSPEMG00000011797,11796
Ccdc15,0.790535157,0.796589948,1.134435686,2.156379984,1.389336459,1.431032001,ENSPEMG00000023082,23081
Ilf2,87.87136991,70.17884045,74.3502713,94.25672867,86.23244469,99.31091096,ENSPEMG00000017802,17801
Mrpl10,45.13108007,48.88044824,45.45570415,50.69117672,55.18014399,51.83845815,ENSPEMG00000014613,14612
Tmem140,11.07440661,14.06828303,8.507682916,20.16219715,22.19982725,15.91181733,ENSPEMG00000023564,23563
Exosc2,5.000443396,5.963348389,6.878785148,7.495230635,8.518460582,10.81420092,ENSPEMG00000006345,6344
Slc39a3,27.17745382,25.15610126,24.68384925,31.14229957,26.78621726,33.20875453,ENSPEMG00000020829,20828
Tex52,0.11812942,0.054136095,0.076745589,0.13953838,0.249129733,0.201402655,ENSPEMG00000008805,8804
,0.15518633,0.172566841,0.266877771,0.274068257,0.328885438,0.384227789,ENSPEMG00000012859,12858
Kirrel2,0.023505467,0.094255302,0.089080167,0.127258244,0.216877464,0.200376138,ENSPEMG00000012603,12602
Ifngr2,23.47364585,18.00535518,18.5637404,24.93631117,23.16491576,27.61591344,ENSPEMG00000000708,708
Ube2d3,90.23765846,87.50755124,85.51765741,93.52363315,98.14012469,109.653129,ENSPEMG00000010714,10713
,3.391009242,4.662073162,5.507624592,7.009751583,11.919148,9.756181561,ENSPEMG00000002853,2852
N4bp2l2,10.94000543,10.84936015,11.45297126,13.42129269,15.05462051,12.56854401,ENSPEMG00000010796,10795
,40.73206448,49.00887086,42.2693664,52.56861804,62.14411841,55.48789963,ENSPEMG00000013183,13182
Smad1,20.45056524,21.00480504,18.36982408,30.46774025,34.0078694,24.59529225,ENSPEMG00000018411,18410
Epm2a,6.329213095,7.382000119,6.334585435,7.509952876,8.517887669,8.409108685,ENSPEMG00000013468,13467
Golph3,106.1096274,97.18455461,103.3906223,116.4904095,138.0429981,121.293457,ENSPEMG00000000020,20
2700062C07Rik,20.86524818,15.25737651,16.32732216,28.9381348,20.03488249,25.89630814,ENSPEMG00000013279,13278
Naf1,6.703370771,7.197391742,7.416992778,9.897804233,13.51909718,10.14851822,ENSPEMG00000014321,14320
Ipp,5.552950644,5.005121403,4.747297641,6.037423877,5.437807217,6.335004061,ENSPEMG00000023410,23409
Rab3a,9.074663932,11.00598056,8.866386583,11.21827086,11.91456724,12.95602692,ENSPEMG00000009732,9731
Ptdss2,15.46386965,14.2169449,13.36791989,16.47670556,15.48618037,16.20863543,ENSPEMG00000017458,17457
Rhebl1,2.525678121,2.716943975,1.565712677,4.308111381,3.16814143,3.369284552,ENSPEMG00000018904,18903
,0.256868224,0.113189437,0.128369656,0.602952476,0.694517621,0.336879163,ENSPEMG00000012032,12031
Gabrb3,0.122816846,0.052766474,0.049869304,0.151120128,0.148394186,0.130871499,ENSPEMG00000023767,23766
Vamp5,21.98501495,16.6950622,14.07804372,35.79207206,20.42489554,34.4635544,ENSPEMG00000008916,8915
AU022252,17.59275839,17.7205169,17.82168674,20.72534939,18.28788679,22.41386986,ENSPEMG00000018660,18659
Cep95,2.961877072,2.821307995,2.977482959,5.204907152,3.72071179,3.76839842,ENSPEMG00000015557,15556
Utp3,64.63321089,51.66143361,60.56831225,83.33910064,66.69756571,102.4317405,ENSPEMG00000019223,19222
,9.474681267,6.452022044,7.951822348,13.82120751,10.46564134,10.58261278,ENSPEMG00000016308,16307
Adh7,0.715182339,0.647574945,0.774392039,1.03328671,0.780498486,0.921878086,ENSPEMG00000003478,3477
Serinc2,0.072588236,0.041581975,0.039298895,0.107179533,0.063785577,0.116023146,ENSPEMG00000005498,5497
Pex7,6.125754341,5.27277373,5.567514797,7.014116453,7.809379835,10.73824067,ENSPEMG00000021366,21365
Mkks,7.130960305,6.53272767,7.07222508,7.3487964,7.699524598,8.363689706,ENSPEMG00000016750,16749
Dcbld2,4.851126847,3.567701189,4.515978106,8.518243681,6.158605774,5.809038499,ENSPEMG00000012307,12306
Mark2,10.00112151,11.76576782,11.18539335,14.77133139,14.36563929,12.42857827,ENSPEMG00000004482,4481
Rbck1,27.8873469,25.4274518,23.69171539,29.88383712,27.53735888,31.72166536,ENSPEMG00000023212,23211
Cyth2,19.964858,19.30093364,17.42345138,21.51117186,21.37576099,25.88210307,ENSPEMG00000011516,11515
Rubcn,7.871429657,7.536755083,7.437746099,11.6310343,15.0615504,10.40828001,ENSPEMG00000001907,1906
Prkab1,24.44217677,26.26866448,24.29564015,31.01843063,30.59004012,27.0317183,ENSPEMG00000008164,8163
,5.112762819,4.776249711,4.939857047,5.431854584,5.082917695,5.712415587,ENSPEMG00000023857,23856
,2.548983815,2.785155274,2.708901949,3.693982264,4.832317835,3.60896242,ENSPEMG00000022719,22718
Ufsp1,6.064410411,6.624801211,5.230278358,11.31441482,7.559728734,8.415797799,ENSPEMG00000014023,14022
Fyn,47.2964535,50.30471276,53.36589093,58.86417982,75.12218471,65.84074331,ENSPEMG00000019599,19598
Reps1,26.1686043,29.51478775,25.30555567,36.17905559,34.15404548,30.36776774,ENSPEMG00000013329,13328
Zfp771,14.83381675,11.29572399,11.78391455,19.33946891,14.28162711,23.11675834,ENSPEMG00000016091,16090
,32.94919715,35.05422129,32.39307095,44.39767593,34.95976022,42.15587413,ENSPEMG00000004786,4785
Fbxl20,7.026635213,7.069932346,5.870967063,10.66139577,12.04943269,8.42784564,ENSPEMG00000017335,17334
Dtnb,7.607995048,7.546447036,6.5239415,9.459276737,8.704461939,8.085183827,ENSPEMG00000016919,16918
Ppie,16.46025744,10.55075048,15.7030806,18.87951362,21.0271762,19.35555517,ENSPEMG00000013681,13680
Dnmbp,3.147443617,3.726942382,3.324896965,5.510046558,5.702970899,4.141200663,ENSPEMG00000004169,4168
Taf8,6.940684822,6.924941056,5.832372784,8.710167513,8.830541392,7.474739199,ENSPEMG00000023347,23346
Nfe2l1,117.8719639,132.4902571,132.1986703,163.8625949,198.4220016,158.0534846,ENSPEMG00000010512,10511
Tk2,18.53329163,15.42594952,15.92832186,19.04586439,19.183968,19.21959105,ENSPEMG00000018292,18291
,7.380732658,6.772095309,5.852653302,9.147749839,7.277297493,8.673152039,ENSPEMG00000023323,23322
Dync1i2,62.37873853,61.41087788,63.42560573,69.29971923,63.16026534,69.38382134,ENSPEMG00000023906,23905
Tigd5,2.250813196,1.810607853,2.022321968,3.005219118,2.651174977,2.347397094,ENSPEMG00000006475,6474
Hdlbp,157.9925402,199.1728167,201.0168161,232.9939537,279.3492901,241.7415205,ENSPEMG00000017704,17703
